id,epigraph,district,barrio,state
280016878,561002,02,202,Abierto
280016879,952004,02,202,Abierto
280016880,472601,02,202,Abierto
280016881,411001,02,202,Abierto
280016883,452002,02,202,Abierto
280016884,683001,02,202,Abierto
280016886,466002,02,202,Abierto
280016887,160001,02,202,Abierto
280016888,870001,02,202,Cerrado
280016889,889002,02,202,Abierto
280016890,960201,02,202,Abierto
280016892,472102,02,202,Abierto
280016893,960203,02,202,Abierto
280016894,855002,02,202,Abierto
280016895,960201,02,202,Abierto
280016897,472102,02,202,Abierto
280016898,561001,02,202,Abierto
280016899,475201,02,202,Cerrado
280016900,476401,02,202,Abierto
280016901,960101,02,202,Abierto
280016902,960203,02,202,Cerrado
280016905,476201,02,202,Abierto
280016907,710002,02,202,Abierto
280016908,960203,02,202,Abierto
280016909,812001,02,202,Abierto
280016913,949902,02,202,Abierto
280016914,821001,02,202,Abierto
280016915,790001,02,202,Abierto
280016916,749001,02,202,Abierto
280016917,471101,02,202,Abierto
280016918,463701,02,202,Abierto
280016920,949101,02,202,Abierto
280016921,881001,02,202,Uso vivienda
280016922,960201,02,202,Abierto
280016923,960201,02,202,Abierto
280016924,692001,02,202,Abierto
280016925,900001,02,202,Abierto
280016926,561006,02,202,Abierto
280016927,477807,02,202,Abierto
280016928,nan,02,202,Cerrado
280016930,952004,02,202,Abierto
280016931,310002,02,202,Abierto
280016932,591001,02,202,Abierto
280016933,141001,02,202,Abierto
280016934,475101,02,202,Abierto
280016935,561005,02,202,Abierto
280016936,471101,02,202,Abierto
280016937,472911,02,202,Abierto
280016938,561004,02,202,Abierto
280016940,741001,02,202,Abierto
280016941,790001,02,202,Abierto
280016942,662001,02,202,Abierto
280016945,691001,02,202,Abierto
280016946,931008,02,202,Abierto
280016947,821001,02,202,Baja Reunificación
280016951,472401,02,202,Abierto
280016952,475903,02,202,Abierto
280016955,862004,02,202,Abierto
280016957,651001,02,202,Cerrado
280016959,561001,02,202,Abierto
280016960,683001,02,202,Abierto
280016963,855002,02,202,Abierto
280016964,475901,02,202,Abierto
280016965,949101,02,202,Abierto
280016966,931008,02,202,Cerrado
280016967,960201,02,202,Abierto
280016968,620001,02,202,Abierto
280016969,960902,02,202,Abierto
280016971,477806,02,202,Abierto
280016972,855002,02,202,Abierto
280016973,910001,02,202,Abierto
280016974,960902,02,202,Cerrado
280016975,855002,02,202,Abierto
280016976,432001,02,202,Abierto
280016977,952004,02,202,Abierto
280016983,960201,02,202,Abierto
280016984,960201,02,202,Abierto
280016985,471101,02,202,Abierto
280016986,749001,02,202,Abierto
280016987,641001,02,202,Abierto
280016989,855002,02,202,Abierto
280016991,563002,02,202,Abierto
280016994,561006,02,202,Abierto
280016995,862003,02,202,Abierto
280016996,821001,02,202,Abierto
280016997,869007,02,202,Abierto
280016998,750003,02,202,Abierto
280017000,949902,02,202,Abierto
280017001,855002,02,202,Abierto
280017002,869007,02,202,Abierto
280017003,nan,02,202,Cerrado
280017004,960201,02,202,Abierto
280017005,651001,02,202,Abierto
280017006,591001,02,202,Abierto
280017007,563005,02,202,Abierto
280017008,683001,02,203,Abierto
280017010,960201,02,203,Abierto
280017012,476403,02,203,Abierto
280017013,960201,02,203,Abierto
280017014,472204,02,203,Abierto
280017015,949201,02,203,Abierto
280017016,821001,02,203,Abierto
280017017,551005,02,203,Abierto
280017018,855002,02,203,Abierto
280017019,552001,02,202,Abierto
280017020,869008,02,202,Abierto
280017021,000000,02,202,Abierto
280017027,931008,02,202,Abierto
280017028,561006,02,202,Abierto
280017029,960203,02,202,Abierto
280017032,869008,02,202,Abierto
280017034,862003,02,202,Abierto
280017035,960203,02,202,Abierto
280017036,821001,02,202,Abierto
280017038,477101,02,202,Abierto
280017039,862001,02,202,Abierto
280017041,477802,02,202,Cerrado
280017042,471902,02,202,Abierto
280017043,561006,02,202,Abierto
280017045,900003,02,202,Abierto
280017046,475901,02,202,Abierto
280017048,641001,02,202,Abierto
280017049,432001,02,202,Cerrado
280017052,561005,02,202,Abierto
280017053,561005,02,202,Abierto
280017054,750002,02,202,Abierto
280017055,591001,02,202,Abierto
280017056,463701,02,202,Abierto
280017057,412001,02,202,Abierto
280017059,521001,02,202,Abierto
280017060,855002,02,202,Abierto
280017061,nan,02,202,Cerrado
280017062,592001,02,202,Abierto
280017063,852003,02,202,Abierto
280017064,949902,02,202,Abierto
280017065,411001,02,202,Abierto
280017066,900001,02,203,Abierto
280017067,682001,02,203,Abierto
280017068,472910,02,203,Abierto
280017069,433001,02,203,Abierto
280017070,477101,02,203,Abierto
280017071,141001,02,203,Abierto
280017072,561001,02,203,Abierto
280017073,949902,02,203,Abierto
280017074,477601,02,203,Abierto
280017075,710001,02,203,Abierto
280017076,641001,02,203,Abierto
280017078,563002,02,203,Abierto
280017084,821001,02,203,Abierto
280017085,869007,02,203,Abierto
280017086,960201,02,203,Abierto
280017087,790001,02,203,Cerrado
280017089,432001,02,203,Cerrado
280017090,949902,02,203,Abierto
280017091,821001,02,203,Abierto
280017092,889002,02,203,Abierto
280017094,561006,02,203,Cerrado
280017095,561005,02,203,Abierto
280017096,561005,02,203,Abierto
280017098,143001,02,203,Abierto
280017099,692001,02,203,Abierto
280017100,812001,02,203,Abierto
280017101,900001,02,203,Abierto
280017102,900001,02,203,Abierto
280017103,869002,02,203,Abierto
280017104,710001,02,203,Abierto
280017105,869002,02,203,Abierto
280017106,960201,02,203,Abierto
280017107,855002,02,203,Abierto
280017108,781001,02,203,Abierto
280017109,960201,02,203,Cerrado
280017110,960201,02,203,Abierto
280017111,881001,02,203,Abierto
280017112,521001,02,203,Cerrado
280017113,949902,02,203,Cerrado
280017114,855002,02,203,Abierto
280017115,730001,02,203,Abierto
280017116,432001,02,203,Uso vivienda
280017117,477301,02,203,Abierto
280017118,840001,02,203,Uso vivienda
280017120,412001,02,203,Abierto
280017121,476501,02,203,Cerrado
280017122,853002,02,203,Abierto
280017123,561005,02,203,Abierto
280017125,821001,02,203,Abierto
280017126,651001,02,203,Abierto
280017128,432001,02,203,Abierto
280017130,466002,02,203,Abierto
280017132,949101,02,203,Abierto
280017133,862001,02,203,Cerrado
280017134,862003,02,203,Abierto
280017135,710002,02,203,Abierto
280017136,nan,02,203,Cerrado
280017137,521001,02,203,Abierto
280017138,472102,02,203,Baja Reunificación
280017139,472102,02,203,Abierto
280017140,477601,02,203,Abierto
280017141,949902,02,203,Abierto
280017142,000000,02,203,Abierto
280017145,960201,02,203,Cerrado
280017147,521001,02,203,Abierto
280017148,821001,02,203,Abierto
280017149,855002,02,203,Abierto
280017150,855002,02,203,Abierto
280017151,432001,02,203,Cerrado
280017152,471101,02,203,Abierto
280017153,nan,02,203,Baja Reunificación
280017155,960201,02,203,Abierto
280017156,610001,02,203,Abierto
280017158,477301,02,203,Abierto
280017159,563005,02,203,Abierto
280017161,960201,02,203,Abierto
280017162,862003,02,203,Abierto
280017164,472407,02,203,Abierto
280017165,477701,02,203,Abierto
280017166,920002,02,203,Abierto
280017167,532001,02,203,Abierto
280017170,750005,02,203,Abierto
280017171,960101,02,203,Abierto
280017172,960201,02,203,Abierto
280017173,521001,02,203,Abierto
280017174,960203,02,203,Abierto
280017178,861002,02,203,Abierto
280017179,960203,02,203,Abierto
280017182,472601,02,203,Cerrado
280017185,472401,02,203,Abierto
280017187,869003,02,203,Abierto
280017189,561004,02,203,Abierto
280017190,610002,02,203,Uso vivienda
280017192,861002,02,203,Abierto
280017198,477701,02,203,Abierto
280017200,472601,02,203,Abierto
280017201,960201,02,203,Abierto
280017209,477301,02,204,Abierto
280017210,960201,02,204,Abierto
280017211,960201,02,204,Abierto
280017212,472601,02,204,Abierto
280017213,949101,02,204,Cerrado
280017214,522004,02,204,Abierto
280017215,960201,02,204,Abierto
280017216,960902,02,204,Abierto
280017217,855001,02,204,Abierto
280017218,521001,02,204,Abierto
280017219,862003,02,204,Abierto
280017220,563005,02,204,Abierto
280017222,641001,02,204,Abierto
280017224,949101,02,204,Abierto
280017225,870001,02,204,Abierto
280017226,869007,02,204,Abierto
280017227,432001,02,204,Abierto
280017229,432001,02,203,Abierto
280017230,641001,02,203,Abierto
280017231,471902,02,203,Abierto
280017232,861002,02,203,Abierto
280017235,862003,02,203,Cerrado
280017237,812001,02,203,Cerrado
280017238,477803,02,203,Abierto
280017240,475401,02,203,Cerrado
280017242,960201,02,203,Abierto
280017244,952005,02,203,Abierto
280017245,474302,02,203,Abierto
280017246,960201,02,203,Abierto
280017248,532001,02,203,Baja Reunificación
280017250,691001,02,203,Abierto
280017251,742001,02,203,Abierto
280017252,960203,02,203,Abierto
280017254,477808,02,203,Abierto
280017256,477806,02,203,Abierto
280017257,nan,02,203,Cerrado
280017258,960201,02,203,Abierto
280017260,563002,02,203,Abierto
280017261,651001,02,203,Abierto
280017262,920002,02,203,Abierto
280017263,949101,02,203,Abierto
280017264,522003,02,203,Cerrado
280017265,000000,02,203,Uso vivienda
280017266,855002,02,203,Abierto
280017267,960201,02,203,Abierto
280017268,331001,02,203,Abierto
280017270,432001,02,203,Abierto
280017273,683001,02,203,Abierto
280017274,472404,02,203,Abierto
280017277,471101,02,203,Abierto
280017278,561004,02,203,Abierto
280017280,475206,02,203,Baja Reunificación
280017281,466002,02,203,Abierto
280017282,821001,02,203,Abierto
280017283,000000,02,203,Uso vivienda
280017284,471902,02,203,Abierto
280017285,432001,02,203,Abierto
280017286,960201,02,203,Abierto
280017287,561007,02,203,Abierto
280017289,790001,02,203,Abierto
280017290,610002,02,203,Abierto
280017291,952005,02,203,Abierto
280017292,477101,02,203,Abierto
280017295,477201,02,203,Uso vivienda
280017296,493001,02,203,Abierto
280017297,855002,02,203,Abierto
280017299,960201,02,203,Abierto
280017300,563005,02,203,Abierto
280017301,960201,02,203,Abierto
280017302,861002,02,203,Abierto
280017305,475903,02,203,Baja Reunificación
280017306,472601,02,203,Cerrado
280017307,960201,02,203,Abierto
280017308,494001,02,203,Cerrado
280017309,960201,02,203,Abierto
280017311,561004,02,203,Abierto
280017313,310002,02,204,Uso vivienda
280017314,641001,02,204,Abierto
280017315,683001,02,204,Abierto
280017318,471104,02,204,Abierto
280017319,855002,02,204,Abierto
280017320,610002,02,204,Abierto
280017321,432001,02,204,Abierto
280017322,561004,02,204,Cerrado
280017324,960201,02,204,Abierto
280017325,561004,02,204,Abierto
280017328,522004,02,204,Abierto
280017329,840001,02,204,Abierto
280017330,960201,02,204,Abierto
280017331,471902,02,204,Abierto
280017333,861002,02,204,Abierto
280017335,411001,02,204,Abierto
280017336,466002,02,204,Cerrado
280017338,110001,02,204,Abierto
280017339,960201,02,204,Abierto
280017340,521001,02,204,Abierto
280017341,869007,02,204,Abierto
280017343,840001,02,204,Abierto
280017344,960201,02,204,Abierto
280017345,869007,02,204,Abierto
280017346,960902,02,204,Abierto
280017347,476401,02,204,Cerrado
280017348,861002,02,204,Abierto
280017349,869003,02,204,Abierto
280017350,561002,02,204,Abierto
280017351,960201,02,204,Abierto
280017352,465001,02,204,Uso vivienda
280017355,561001,02,204,Abierto
280017356,561002,02,204,Abierto
280017357,464602,02,204,Abierto
280017358,710001,02,204,Abierto
280017359,960203,02,205,Abierto
280017360,960201,02,205,Abierto
280017361,920001,02,205,Abierto
280017362,960201,02,205,Abierto
280017363,471104,02,205,Abierto
280017364,474201,02,205,Abierto
280017365,790001,02,205,Abierto
280017366,477701,02,205,Abierto
280017367,960201,02,205,Abierto
280017368,475101,02,205,Abierto
280017369,821001,02,205,Abierto
280017372,960201,02,205,Abierto
280017373,474201,02,205,Abierto
280017376,861002,02,205,Abierto
280017377,471101,02,205,Abierto
280017378,477806,02,205,Abierto
280017379,561005,02,205,Abierto
280017381,475907,02,205,Abierto
280017382,960201,02,205,Abierto
280017384,411001,02,205,Abierto
280017385,822001,02,205,Abierto
280017387,432001,02,205,Abierto
280017388,855002,02,205,Abierto
280017389,561006,02,205,Abierto
280017390,522003,02,205,Abierto
280017391,960201,02,205,Abierto
280017392,nan,02,205,Baja
280017393,474201,02,205,Abierto
280017394,561001,02,205,Abierto
280017396,521001,02,205,Abierto
280017397,821001,02,205,Abierto
280017398,840001,02,205,Abierto
280017400,862003,02,205,Abierto
280017402,nan,02,205,Abierto
280017403,869007,02,205,Abierto
280017404,855002,02,205,Abierto
280017406,477301,02,205,Abierto
280017407,203001,02,205,Abierto
280017408,710001,02,205,Abierto
280017409,nan,02,205,Cerrado
280017410,521001,02,205,Abierto
280017411,631001,02,205,Abierto
280017414,960201,02,205,Abierto
280017416,nan,02,205,Uso vivienda
280017417,949902,02,205,Abierto
280017418,931008,02,205,Abierto
280017419,771001,02,205,Abierto
280017420,477701,02,205,Abierto
280017421,920001,02,205,Abierto
280017422,477501,02,205,Abierto
280017423,475905,02,205,Abierto
280017424,960203,02,205,Abierto
280017425,855002,02,205,Abierto
280017427,472102,02,205,Abierto
280017429,949902,02,205,Abierto
280017430,855002,02,205,Abierto
280017431,474201,02,205,Abierto
280017432,433001,02,205,Abierto
280017433,951001,02,205,Cerrado
280017435,522002,02,205,Abierto
280017436,855002,02,205,Abierto
280017437,472403,02,205,Abierto
280017438,494001,02,205,Cerrado
280017439,855002,02,205,Abierto
280017440,862003,02,205,Abierto
280017441,960201,02,205,Abierto
280017442,861002,02,205,Abierto
280017444,472901,02,205,Abierto
280017445,641001,02,205,Abierto
280017446,641001,02,205,Abierto
280017447,960201,02,205,Abierto
280017449,472911,02,205,Abierto
280017450,561002,02,205,Abierto
280017451,960201,02,205,Abierto
280017452,951001,02,205,Abierto
280017453,475202,02,205,Cerrado
280017454,683001,02,205,Abierto
280017456,960201,02,205,Cerrado
280017457,683001,02,205,Abierto
280017458,475301,02,205,Abierto
280017460,471101,02,205,Abierto
280017462,561006,02,205,Abierto
280017463,869007,02,205,Abierto
280017464,561001,02,205,Abierto
280017465,610002,02,205,Abierto
280017466,862001,02,205,Cerrado
280017468,960201,02,205,Abierto
280017469,475206,02,205,Abierto
280017471,452002,02,205,Abierto
280017472,869007,02,205,Abierto
280017473,521001,02,205,Abierto
280017474,477101,02,205,Abierto
280017475,521001,02,205,Abierto
280017478,522002,02,205,Abierto
280017479,475901,02,205,Abierto
280017480,641001,02,205,Abierto
280017481,477601,02,205,Abierto
280017482,475902,02,205,Abierto
280017485,432001,02,205,Abierto
280017488,960203,02,205,Abierto
280017489,475401,02,205,Abierto
280017491,610002,02,205,Abierto
280017492,683001,02,205,Cerrado
280017493,862003,02,206,Abierto
280017494,862002,02,206,Abierto
280017495,855002,02,206,Abierto
280017496,900001,02,206,Abierto
280017497,862003,02,206,Abierto
280017498,561006,02,206,Abierto
280017499,960203,02,206,Abierto
280017501,920001,02,206,Abierto
280017503,683001,02,206,Abierto
280017504,641001,02,206,Abierto
280017506,730001,02,206,Abierto
280017507,477601,02,206,Abierto
280017509,551005,02,206,Abierto
280017510,472907,02,206,Cerrado
280017511,951001,02,206,Abierto
280017512,920002,02,206,Abierto
280017513,522003,02,206,Abierto
280017517,475906,02,206,Cerrado
280017518,931008,02,206,Abierto
280017519,641001,02,206,Abierto
280017522,682001,02,206,Abierto
280017523,471104,02,206,Abierto
280017524,960902,02,206,Abierto
280017525,821001,02,206,Abierto
280017526,nan,02,206,Cerrado
280017528,561001,02,205,Abierto
280017530,471102,02,205,Abierto
280017534,475201,02,205,Abierto
280017535,960201,02,205,Abierto
280017536,477201,02,205,Abierto
280017537,651001,02,205,Abierto
280017538,952002,02,205,Abierto
280017540,960201,02,205,Abierto
280017542,331001,02,205,Abierto
280017543,855002,02,205,Abierto
280017546,563005,02,205,Abierto
280017547,952004,02,205,Abierto
280017548,475101,02,205,Abierto
280017549,466002,02,205,Abierto
280017551,692001,02,205,Abierto
280017552,472601,02,205,Abierto
280017553,476201,02,205,Baja Reunificación
280017554,561005,02,205,Abierto
280017555,471902,02,205,Cerrado
280017556,801001,02,205,Abierto
280017557,802001,02,205,Abierto
280017558,862001,02,205,Abierto
280017559,475101,02,205,Abierto
280017560,952004,02,205,Abierto
280017561,471902,02,205,Abierto
280017564,474302,02,205,Abierto
280017565,960206,02,205,Abierto
280017566,472601,02,205,Abierto
280017567,471101,02,205,Abierto
280017568,000000,02,205,Abierto
280017569,477101,02,205,Baja
280017570,563005,02,205,Abierto
280017573,960201,02,205,Abierto
280017574,840001,02,205,Abierto
280017575,920001,02,205,Abierto
280017576,nan,02,205,Cerrado
280017577,960904,02,205,Abierto
280017578,960201,02,205,Abierto
280017579,960101,02,205,Abierto
280017580,855002,02,205,Abierto
280017581,591001,02,205,Abierto
280017582,855002,02,205,Cerrado
280017585,561005,02,205,Abierto
280017586,960201,02,205,Abierto
280017587,474201,02,205,Baja Reunificación
280017588,949902,02,205,Abierto
280017589,949902,02,205,Cerrado
280017593,561006,02,205,Abierto
280017595,949201,02,205,Abierto
280017596,710001,02,205,Abierto
280017598,181003,02,205,Abierto
280017600,432001,02,205,Cerrado
280017601,563005,02,205,Abierto
280017604,772001,02,205,Abierto
280017605,464903,02,205,Cerrado
280017606,960201,02,205,Uso vivienda
280017607,812001,02,205,Uso vivienda
280017608,960201,02,205,Abierto
280017609,477301,02,205,Abierto
280017615,471104,02,205,Abierto
280017621,920001,02,205,Abierto
280017622,521001,02,205,Abierto
280017623,563002,02,205,Abierto
280017624,960901,02,205,Abierto
280017626,477808,02,205,Cerrado
280017627,454001,02,205,Abierto
280017628,840001,02,205,Abierto
280017629,432001,02,205,Uso vivienda
280017631,960203,02,205,Abierto
280017632,466002,02,205,Abierto
280017633,610001,02,205,Abierto
280017635,476201,02,205,Abierto
280017640,561005,02,205,Baja Reunificación
280017643,477101,02,205,Abierto
280017647,563005,02,205,Abierto
280017648,960202,02,205,Abierto
280017649,472911,02,205,Abierto
280017650,472601,02,205,Abierto
280017652,432001,02,206,Abierto
280017653,852003,02,206,Abierto
280017654,960201,02,206,Abierto
280017655,453001,02,206,Abierto
280017656,861002,02,206,Abierto
280017657,472102,02,206,Abierto
280017658,869007,02,206,Abierto
280017659,960203,02,206,Abierto
280017660,476403,02,206,Abierto
280017661,451001,02,206,Abierto
280017664,862001,02,206,Cerrado
280017665,931009,02,206,Abierto
280017666,869009,02,206,Abierto
280017667,451001,02,206,Abierto
280017668,310002,02,206,Abierto
280017669,855002,02,206,Abierto
280017670,821001,02,206,Abierto
280017672,960201,02,206,Abierto
280017673,472911,02,206,Abierto
280017674,881001,02,206,Abierto
280017675,521001,02,206,Abierto
280017678,439001,02,206,Cerrado
280017679,790001,02,206,Abierto
280017680,521001,02,206,Abierto
280017681,452004,02,206,Cerrado
280017682,471104,02,206,Abierto
280017683,960201,02,206,Abierto
280017685,641001,02,206,Abierto
280017687,960203,02,206,Baja Reunificación
280017689,790001,02,206,Abierto
280017690,561004,02,206,Abierto
280017691,862003,02,206,Abierto
280017693,960201,02,206,Baja Reunificación
280017694,551005,02,206,Abierto
280017696,900001,02,206,Abierto
280017697,710001,02,206,Abierto
280017698,960201,02,206,Abierto
280017699,960201,02,206,Baja Reunificación
280017700,411001,02,206,Abierto
280017701,411001,02,206,Abierto
280017702,651001,02,206,Abierto
280017703,692001,02,206,Abierto
280017707,855002,02,206,Abierto
280017709,532001,02,206,Abierto
280017711,551005,02,206,Abierto
280017712,610001,02,206,Abierto
280017713,591001,02,206,Abierto
280017715,949101,02,206,Abierto
280017716,710001,02,206,Abierto
280017718,472102,02,206,Abierto
280017719,960201,02,206,Abierto
280017721,181001,02,206,Abierto
280017722,469001,02,206,Abierto
280017724,477301,02,206,Abierto
280017725,561005,02,206,Abierto
280017726,591001,02,206,Abierto
280017727,651001,02,206,Abierto
280017728,563007,02,206,Abierto
280017729,nan,02,206,Cerrado
280017730,855002,02,206,Abierto
280017732,472102,02,206,Uso vivienda
280017733,692001,02,206,Abierto
280017735,432001,02,206,Abierto
280017736,931008,02,206,Abierto
280017737,702001,02,206,Abierto
280017738,960201,02,206,Abierto
280017739,471902,02,206,Cerrado
280017742,472301,02,206,Cerrado
280017743,475301,02,206,Abierto
280017744,861002,02,206,Cerrado
280017745,610002,02,206,Abierto
280017747,710001,02,206,Abierto
280017748,477806,02,206,Abierto
280017749,641001,02,206,Abierto
280017750,471902,02,206,Cerrado
280017751,563002,02,206,Abierto
280017752,855002,02,206,Abierto
280017753,931008,02,206,Abierto
280017754,855002,02,206,Abierto
280017755,812001,02,206,Abierto
280017756,960203,02,206,Cerrado
280017757,477301,02,206,Abierto
280017758,855002,02,206,Abierto
280017759,561005,02,206,Abierto
280017760,920002,02,206,Abierto
280017762,466002,02,206,Abierto
280017764,952004,02,206,Abierto
280017765,960201,02,206,Abierto
280017766,960201,02,206,Cerrado
280017768,960201,02,206,Abierto
280017769,960101,02,206,Cerrado
280017771,960201,02,206,Abierto
280017772,960202,02,206,Abierto
280017773,960201,02,206,Abierto
280017774,960902,02,206,Abierto
280017775,960902,02,206,Abierto
280017776,952004,02,206,Abierto
280017777,862003,02,206,Abierto
280017778,591001,02,206,Abierto
280017780,471902,02,206,Abierto
280017782,475401,02,206,Abierto
280017784,472901,02,206,Abierto
280017786,561005,02,206,Abierto
280017787,960201,02,206,Abierto
280017788,960201,02,206,Abierto
280017789,464903,02,206,Cerrado
280017790,869001,02,206,Abierto
280017791,869007,02,206,Abierto
280017792,960201,02,206,Abierto
280017793,855002,02,206,Abierto
280017794,949902,02,206,Abierto
280017795,411001,02,206,Abierto
280017797,683001,02,206,Cerrado
280017798,840001,02,206,Abierto
280017799,862001,02,206,Abierto
280017800,821001,02,206,Abierto
280017801,563007,02,206,Abierto
280017802,840001,02,206,Abierto
280017803,562902,02,206,Abierto
280017804,641001,02,206,Abierto
280017805,949101,02,206,Abierto
280017808,821001,02,206,Abierto
280017809,532001,02,206,Abierto
280017810,855002,02,206,Abierto
280017812,854002,02,206,Abierto
280017813,477701,02,206,Abierto
280017815,790001,02,206,Abierto
280017816,521001,02,206,Abierto
280017817,821001,02,206,Abierto
280017818,477808,02,206,Abierto
280017819,472901,02,206,Abierto
280017823,477901,02,206,Cerrado
280017824,471101,02,206,Abierto
280017825,741001,02,206,Abierto
280017826,862003,02,206,Abierto
280017827,861002,02,206,Abierto
280017828,952004,02,206,Abierto
280017829,181003,02,206,Abierto
280017830,960203,02,206,Abierto
280017831,869009,02,206,Abierto
280017832,952002,02,206,Abierto
280017839,610002,02,206,Abierto
280017840,561006,02,206,Abierto
280017841,790001,02,206,Abierto
280017843,472102,02,206,Cerrado
280017844,683001,02,206,Abierto
280017845,471902,02,206,Abierto
280017847,471104,02,206,Abierto
280017848,610002,02,206,Cerrado
280017849,203001,02,206,Cerrado
280017850,475401,02,206,Abierto
280017851,475203,02,206,Abierto
280017855,960201,02,206,Abierto
280017856,960202,02,206,Abierto
280017858,702001,02,206,Baja Reunificación
280017860,750003,02,206,Abierto
280017862,692001,02,206,Abierto
280017863,949101,02,206,Abierto
280017864,960203,02,206,Abierto
280017865,472601,02,206,Cerrado
280017866,476201,02,206,Abierto
280017867,561006,02,206,Abierto
280017868,960203,02,206,Abierto
280017870,960201,02,206,Abierto
280017872,474102,02,206,Cerrado
280017873,683001,02,206,Abierto
280017874,561006,02,206,Abierto
280017876,nan,02,206,Cerrado
280017877,840001,02,206,Abierto
280017878,960201,02,206,Abierto
280017879,477808,02,206,Abierto
280017880,471104,02,206,Abierto
280017881,432001,02,206,Abierto
280017882,474102,02,206,Cerrado
280017883,960201,02,206,Abierto
280017884,521001,02,206,Abierto
280017885,452002,02,206,Abierto
280017887,683001,02,206,Abierto
280017890,960201,02,206,Abierto
280017891,452004,02,206,Abierto
280017892,683001,02,206,Abierto
280017893,nan,02,206,Uso vivienda
280017894,nan,02,206,Uso vivienda
280017895,141001,02,206,Baja
280017896,551005,02,206,Abierto
280017897,432001,02,206,Abierto
280017898,561005,02,206,Cerrado
280017899,949902,02,206,Abierto
280017900,855002,02,206,Cerrado
280017901,471902,02,206,Abierto
280017905,522002,02,206,Abierto
280017906,432001,02,206,Baja Reunificación
280017907,869007,02,206,Abierto
280017908,475901,02,206,Baja Reunificación
280017909,651001,02,206,Abierto
280017910,464801,02,206,Abierto
280017911,960201,02,206,Abierto
280017912,474102,02,206,Abierto
280017913,471104,02,206,Abierto
280017915,477301,02,206,Abierto
280017916,561001,02,206,Abierto
280017918,561001,02,206,Cerrado
280017919,522002,02,206,Cerrado
280017920,522002,02,206,Cerrado
280017921,683001,02,206,Abierto
280017922,475905,02,206,Abierto
280017924,475905,02,206,Abierto
280017926,475902,02,206,Cerrado
280017927,522002,02,206,Abierto
280017928,855002,02,206,Abierto
280017931,949902,02,206,Abierto
280017932,869009,02,206,Cerrado
280017933,862001,02,206,Abierto
280017934,932007,02,206,Abierto
280017935,nan,02,206,Abierto
280017936,811001,02,206,Cerrado
280017937,960201,02,206,Abierto
280017938,475904,02,206,Abierto
280017941,683001,02,206,Abierto
280017942,561004,02,206,Abierto
280017943,432001,02,206,Abierto
280017944,475903,02,206,Abierto
280017945,869009,02,206,Abierto
280017946,561001,02,206,Abierto
280017947,551005,02,206,Abierto
280017948,479001,02,206,Abierto
280017949,790001,02,206,Abierto
280017950,855001,02,206,Abierto
280017951,151001,02,206,Abierto
280017952,474201,02,206,Abierto
280017957,477301,02,206,Abierto
280017958,855002,02,206,Abierto
280017959,960201,02,206,Abierto
280017960,474301,02,206,Abierto
280017962,683001,02,206,Abierto
280017963,641001,02,206,Cerrado
280017964,411001,02,206,Abierto
280017966,000000,02,206,Abierto
280017967,561006,02,206,Abierto
280017968,563005,02,206,Abierto
280017969,563007,02,206,Abierto
280017970,000000,02,206,Uso vivienda
280017971,855002,02,206,Abierto
280017972,821001,02,206,Abierto
280017973,561004,02,206,Cerrado
280017974,730001,02,206,Abierto
280017976,610001,02,206,Abierto
280017978,474201,02,206,Abierto
280017979,472102,02,206,Abierto
280017980,855001,02,206,Abierto
280017982,855001,02,206,Abierto
280017983,477301,02,206,Abierto
280017984,960202,02,206,Cerrado
280017985,821001,02,206,Abierto
280017986,561005,02,206,Abierto
280017987,790001,02,206,Abierto
280017989,561002,02,206,Abierto
280017990,641001,02,206,Abierto
280017991,931009,02,206,Abierto
280017993,691002,02,206,Abierto
280017994,nan,02,206,Cerrado
280017995,nan,02,206,Cerrado
280017996,610002,02,206,Abierto
280017997,474201,02,206,Abierto
280017998,952004,02,206,Abierto
280017999,960201,02,206,Abierto
280018000,960203,02,206,Cerrado
280018002,960901,02,206,Cerrado
280018003,561004,02,206,Abierto
280018004,710001,02,206,Abierto
280018006,855002,02,206,Abierto
280018007,521001,02,206,Abierto
280018009,889002,02,206,Abierto
280018010,471101,02,206,Abierto
280018011,521001,02,206,Baja Reunificación
280018014,960202,02,206,Abierto
280018015,466002,02,206,Abierto
280018016,472908,02,206,Abierto
280018017,855001,02,206,Abierto
280018019,472601,02,206,Abierto
280018021,477403,02,206,Abierto
280018024,466001,02,206,Abierto
280018025,551001,02,206,Abierto
280018026,471101,02,206,Abierto
280018027,477101,02,206,Abierto
280018029,561001,02,206,Abierto
280018030,477101,02,206,Abierto
280018031,474201,02,206,Abierto
280018032,522004,02,206,Abierto
280018033,683001,02,206,Abierto
280018034,861002,02,206,Abierto
280018035,790001,02,206,Abierto
280018036,551005,02,206,Abierto
280018038,477301,02,206,Abierto
280018040,472901,02,206,Abierto
280018043,477701,02,206,Cerrado
280018044,472407,02,206,Cerrado
280018045,701001,02,206,Abierto
280018046,000000,02,206,Abierto
280018047,471101,02,206,Abierto
280018049,960201,02,206,Abierto
280018052,812001,02,206,Abierto
280018053,471902,02,206,Abierto
280018054,nan,02,206,Baja Reunificación
280018055,521001,02,206,Abierto
280018056,465001,02,206,Abierto
280018061,683001,02,206,Abierto
280018064,561004,02,206,Abierto
280018067,862001,02,206,Abierto
280018068,932007,02,206,Abierto
280018071,920001,02,206,Abierto
