local_id,change,old,new
180000869,epigraph_changed,960201|18|1802|Abierto,960202|18|1802|Abierto
180000874,epigraph_changed,477101|18|1803|Abierto,464101|18|1803|Abierto
180000898,epigraph_changed,471902|18|1803|Abierto,471104|18|1803|Abierto
180000923,epigraph_changed,472202|18|1803|Abierto,471101|18|1803|Abierto
180000957,epigraph_changed,472204|18|1801|Abierto,472202|18|1801|Abierto
180000967,epigraph_changed,477101|18|1803|Abierto,471104|18|1803|Abierto
180000976,epigraph_changed,471101|18|1801|Abierto,472201|18|1801|Abierto
180000979,epigraph_changed,855002|18|1801|Abierto,931003|18|1801|Abierto
180000994,epigraph_changed,960205|18|1801|Abierto,960203|18|1801|Abierto
180000999,epigraph_changed,472202|18|1803|Abierto,471101|18|1803|Abierto
180001034,epigraph_changed,472901|18|1803|Abierto,472102|18|1803|Abierto
180001047,epigraph_changed,477501|18|1803|Abierto,472904|18|1803|Abierto
180001055,epigraph_changed,472204|18|1801|Abierto,471101|18|1801|Abierto
180001065,epigraph_changed,610002|18|1801|Abierto,474201|18|1801|Abierto
180001067,epigraph_changed,562902|18|1803|Abierto,851001|18|1803|Abierto
180001078,epigraph_changed,472201|18|1802|Abierto,471101|18|1802|Abierto
180001092,epigraph_changed,472102|18|1803|Abierto,471101|18|1803|Abierto
180001109,epigraph_changed,477201|18|1803|Abierto,476403|18|1803|Abierto
180001115,epigraph_changed,471901|18|1803|Abierto,471104|18|1803|Abierto
180001123,epigraph_changed,471101|18|1803|Abierto,472102|18|1803|Abierto
180001126,epigraph_changed,472202|18|1802|Abierto,472204|18|1802|Abierto
190000018,epigraph_changed,471104|19|1902|Abierto,472204|19|1902|Abierto
190000034,epigraph_changed,561005|19|1901|Cerrado,000000|19|1901|Cerrado
190000059,epigraph_changed,475204|19|1902|Abierto,475901|19|1902|Abierto
190000062,epigraph_changed,931003|19|1901|Abierto,931001|19|1901|Abierto
190000065,epigraph_changed,471104|19|1901|Abierto,473001|19|1901|Abierto
190000081,epigraph_changed,472402|19|1902|Abierto,472403|19|1902|Abierto
190000099,epigraph_changed,562902|19|1901|Abierto,851001|19|1901|Abierto
190000114,epigraph_changed,477101|19|1901|Abierto,471902|19|1901|Abierto
190000115,epigraph_changed,472911|19|1901|Abierto,472102|19|1901|Abierto
190000129,epigraph_changed,472102|19|1902|Abierto,472201|19|1902|Abierto
190000153,epigraph_changed,851001|19|1902|Abierto,562902|19|1902|Abierto
190000173,epigraph_changed,472102|19|1902|Abierto,472402|19|1902|Abierto
190000184,epigraph_changed,862001|19|1901|Abierto,960206|19|1901|Abierto
190000208,epigraph_changed,472202|19|1901|Abierto,472204|19|1901|Abierto
190000214,epigraph_changed,960203|19|1901|Abierto,960201|19|1901|Abierto
190000217,epigraph_changed,472906|19|1902|Abierto,472402|19|1902|Abierto
190000221,epigraph_changed,931003|19|1902|Abierto,931001|19|1902|Abierto
190000242,epigraph_changed,521001|19|1901|Abierto,881001|19|1901|Abierto
190000308,epigraph_changed,472102|19|1903|Abierto,472402|19|1903|Abierto
190000351,epigraph_changed,851001|19|1903|Abierto,562902|19|1903|Abierto
190000355,epigraph_changed,472102|19|1903|Abierto,472402|19|1903|Abierto
190000419,epigraph_changed,472301|19|1901|Abierto,102001|19|1901|Abierto
190000436,epigraph_changed,472102|19|1901|Abierto,472401|19|1901|Abierto
190000437,epigraph_changed,471902|19|1903|Abierto,472911|19|1903|Abierto
190000438,epigraph_changed,472102|19|1902|Abierto,472911|19|1902|Abierto
190000439,epigraph_changed,472407|19|1901|Abierto,472102|19|1901|Abierto
190000464,epigraph_changed,562902|19|1901|Abierto,851001|19|1901|Abierto
190000475,epigraph_changed,471902|19|1903|Abierto,472102|19|1903|Abierto
190000537,epigraph_changed,471902|19|1901|Abierto,472911|19|1901|Abierto
190000561,epigraph_changed,477501|19|1902|Abierto,477801|19|1902|Abierto
190000572,epigraph_changed,463805|19|1901|Abierto,463804|19|1901|Abierto
190000602,epigraph_changed,562904|19|1902|Abierto,870001|19|1902|Abierto
190000633,epigraph_changed,960203|19|1902|Abierto,960201|19|1902|Abierto
190000645,epigraph_changed,960201|19|1902|Abierto,960205|19|1902|Abierto
190000692,epigraph_changed,960201|19|1901|Abierto,960901|19|1901|Abierto
190000701,epigraph_changed,683001|19|1901|Abierto,821001|19|1901|Abierto
190000703,epigraph_changed,851001|19|1902|Abierto,562902|19|1902|Abierto
190000707,epigraph_changed,960201|19|1903|Abierto,960203|19|1903|Abierto
190000739,epigraph_changed,960203|19|1901|Abierto,960201|19|1901|Abierto
190000746,epigraph_changed,851001|19|1902|Abierto,562902|19|1902|Abierto
190000764,epigraph_changed,562902|19|1903|Abierto,851001|19|1903|Abierto
190000769,epigraph_changed,472102|19|1901|Abierto,472302|19|1901|Abierto
200000128,epigraph_changed,472201|20|2007|Abierto,471101|20|2007|Abierto
200000144,epigraph_changed,920001|20|2007|Abierto,920002|20|2007|Abierto
200000220,epigraph_changed,852001|20|2008|Abierto,851001|20|2008|Abierto
200000221,epigraph_changed,851007|20|2007|Abierto,852001|20|2007|Abierto
200000224,epigraph_changed,852001|20|2001|Abierto,851001|20|2001|Abierto
200000244,epigraph_changed,562902|20|2004|Abierto,851001|20|2004|Abierto
200000446,epigraph_changed,471101|20|2004|Abierto,471102|20|2004|Abierto
200000458,epigraph_changed,472911|20|2007|Cerrado,472907|20|2007|Cerrado
200000466,epigraph_changed,477101|20|2004|Abierto,471104|20|2004|Abierto
200000482,epigraph_changed,471101|20|2007|Abierto,472101|20|2007|Abierto
200000511,epigraph_changed,960201|20|2004|Abierto,960203|20|2004|Abierto
200000561,epigraph_changed,477602|20|2004|Baja Reunificación,477603|20|2004|Baja Reunificación
200000630,epigraph_changed,472201|20|2005|Abierto,472206|20|2005|Abierto
200000658,epigraph_changed,851001|20|2004|Abierto,562902|20|2004|Abierto
200000701,epigraph_changed,476101|20|2001|Cerrado,476201|20|2001|Cerrado
200000706,epigraph_changed,869007|20|2005|Abierto,931008|20|2005|Abierto
200000716,epigraph_changed,476101|20|2007|Abierto,476201|20|2007|Abierto
200000734,epigraph_changed,472202|20|2001|Abierto,471101|20|2001|Abierto
200000798,epigraph_changed,562902|20|2007|Cerrado,851001|20|2007|Cerrado
200000818,epigraph_changed,561005|20|2001|Abierto,561004|20|2001|Abierto
200000822,epigraph_changed,471101|20|2005|Abierto,472202|20|2005|Abierto
200000851,epigraph_changed,471101|20|2001|Abierto,471901|20|2001|Abierto
200000852,epigraph_changed,472202|20|2001|Abierto,471101|20|2001|Abierto
200000859,epigraph_changed,472207|20|2003|Abierto,472201|20|2003|Abierto
200000864,epigraph_changed,472202|20|2005|Abierto,472204|20|2005|Abierto
200000868,epigraph_changed,561004|20|2001|Abierto,561001|20|2001|Abierto
200000977,epigraph_changed,471902|20|2004|Abierto,472911|20|2004|Abierto
200001002,epigraph_changed,472101|20|2005|Abierto,471101|20|2005|Abierto
200001010,epigraph_changed,472202|20|2001|Abierto,471101|20|2001|Abierto
200001046,epigraph_changed,472206|20|2007|Cerrado,472201|20|2007|Cerrado
200001071,epigraph_changed,477301|20|2001|Abierto,477402|20|2001|Abierto
200001078,epigraph_changed,851001|20|2005|Abierto,562902|20|2005|Abierto
200001100,epigraph_changed,881001|20|2003|Abierto,853003|20|2003|Abierto
200001103,epigraph_changed,960201|20|2008|Abierto,960203|20|2008|Abierto
200001106,epigraph_changed,000000|20|2005|Abierto,477301|20|2005|Abierto
200001112,epigraph_changed,472101|20|2005|Abierto,471101|20|2005|Abierto
200001333,epigraph_changed,952004|20|2005|Abierto,960101|20|2005|Abierto
200001360,epigraph_changed,477101|20|2005|Abierto,475101|20|2005|Abierto
200001389,epigraph_changed,562902|20|2004|Abierto,851001|20|2004|Abierto
200001481,epigraph_changed,472101|20|2001|Abierto,471101|20|2001|Abierto
200001510,epigraph_changed,472202|20|2003|Abierto,471901|20|2003|Abierto
200001517,epigraph_changed,476403|20|2005|Abierto,477101|20|2005|Abierto
200001520,epigraph_changed,561005|20|2007|Abierto,561006|20|2007|Abierto
200001537,epigraph_changed,451002|20|2005|Abierto,451001|20|2005|Abierto
200001541,epigraph_changed,472911|20|2007|Abierto,472102|20|2007|Abierto
200001553,epigraph_changed,452001|20|2001|Abierto,452002|20|2001|Abierto
200001558,epigraph_changed,472102|20|2007|Abierto,472911|20|2007|Abierto
200001599,epigraph_changed,472102|20|2004|Abierto,472911|20|2004|Abierto
200001616,epigraph_changed,561001|20|2006|Abierto,561006|20|2006|Abierto
200001617,epigraph_changed,852002|20|2004|Abierto,931003|20|2004|Abierto
200001628,epigraph_changed,562902|20|2005|Abierto,853003|20|2005|Abierto
200001647,epigraph_changed,477101|20|2006|Abierto,477201|20|2006|Abierto
200001648,epigraph_changed,477101|20|2006|Abierto,477201|20|2006|Abierto
200001665,epigraph_changed,471104|20|2005|Abierto,472202|20|2005|Abierto
200001686,epigraph_changed,563005|20|2006|Abierto,561006|20|2006|Abierto
200001696,epigraph_changed,472102|20|2006|Abierto,471101|20|2006|Abierto
200001702,epigraph_changed,477602|20|2006|Abierto,477603|20|2006|Abierto
200001710,epigraph_changed,561006|20|2006|Abierto,561001|20|2006|Abierto
200001721,epigraph_changed,931002|20|2007|Abierto,551001|20|2007|Abierto
200001737,epigraph_changed,472907|20|2006|Abierto,476501|20|2006|Abierto
200001755,epigraph_changed,452002|20|2007|Abierto,452001|20|2007|Abierto
200001846,epigraph_changed,960201|20|2006|Abierto,960203|20|2006|Abierto
200001848,epigraph_changed,474302|20|2006|Abierto,475401|20|2006|Abierto
200001893,epigraph_changed,889002|20|2005|Abierto,870001|20|2005|Abierto
200001903,epigraph_changed,960205|20|2007|Cerrado,960203|20|2007|Cerrado
200001938,epigraph_changed,471104|20|2004|Abierto,472601|20|2004|Abierto
200001952,epigraph_changed,821001|20|2006|Abierto,701001|20|2006|Abierto
200001968,epigraph_changed,931003|20|2006|Abierto,931001|20|2006|Abierto
20000197,epigraph_changed,889002|02|206|Abierto,870001|02|206|Abierto
200001970,epigraph_changed,960202|20|2006|Cerrado,960206|20|2006|Cerrado
200001997,epigraph_changed,869003|20|2003|Abierto,881001|20|2003|Abierto
200002024,epigraph_changed,931010|20|2007|Abierto,881001|20|2007|Abierto
200002032,epigraph_changed,960206|20|2004|Abierto,960203|20|2004|Abierto
200002035,epigraph_changed,931002|20|2006|Abierto,551004|20|2006|Abierto
200002036,epigraph_changed,561006|20|2005|Abierto,561004|20|2005|Abierto
200002051,epigraph_changed,562902|20|2006|Cerrado,851001|20|2006|Cerrado
200002056,epigraph_changed,869005|20|2004|Abierto,477806|20|2004|Abierto
200002057,epigraph_changed,561006|20|2006|Abierto,610001|20|2006|Abierto
200002062,epigraph_changed,551004|20|2006|Abierto,552001|20|2006|Abierto
200002106,epigraph_changed,471101|20|2001|Abierto,472102|20|2001|Abierto
20000863,epigraph_changed,851001|02|202|Abierto,562902|02|202|Abierto
20000887,epigraph_changed,870001|02|202|Abierto,562903|02|202|Abierto
20000990,epigraph_changed,562904|02|204|Abierto,881001|02|204|Abierto
20001331,epigraph_changed,471101|02|205|Abierto,472402|02|205|Abierto
20001374,epigraph_changed,952002|02|206|Abierto,475201|02|206|Abierto
20001382,epigraph_changed,476403|02|206|Abierto,454001|02|206|Abierto
20001399,epigraph_changed,561002|02|203|Abierto,561005|02|203|Abierto
20001475,epigraph_changed,471101|02|205|Abierto,471102|02|205|Abierto
20001476,epigraph_changed,692001|02|203|Abierto,691001|02|203|Abierto
20001483,epigraph_changed,960203|02|205|Abierto,960201|02|205|Abierto
20001534,epigraph_changed,471101|02|204|Abierto,472401|02|204|Abierto
20001540,epigraph_changed,472102|02|206|Abierto,471101|02|206|Abierto
20001982,epigraph_changed,472601|02|204|Abierto,471101|02|204|Abierto
20002007,epigraph_changed,477101|02|204|Abierto,475101|02|204|Abierto
210000076,epigraph_changed,471902|21|2103|Abierto,471104|21|2103|Abierto
210000155,epigraph_changed,472405|21|2101|Abierto,472401|21|2101|Abierto
210000190,epigraph_changed,931003|21|2101|Abierto,562902|21|2101|Abierto
210000303,epigraph_changed,561004|21|2105|Abierto,561001|21|2105|Abierto
210000357,epigraph_changed,477805|21|2101|Abierto,821001|21|2101|Abierto
210000430,epigraph_changed,561006|21|2105|Abierto,561005|21|2105|Abierto
210000512,epigraph_changed,851001|21|2105|Cerrado,562902|21|2105|Cerrado
210000553,epigraph_changed,931008|21|2101|Abierto,931003|21|2101|Abierto
210000612,epigraph_changed,452004|21|2105|Abierto,451001|21|2105|Abierto
210000615,epigraph_changed,551001|21|2105|Baja Reunificación,931002|21|2105|Baja Reunificación
210000693,epigraph_changed,476403|21|2104|Abierto,471104|21|2104|Abierto
210000728,epigraph_changed,561004|21|2102|Cerrado,561003|21|2102|Cerrado
210000730,epigraph_changed,562902|21|2101|Abierto,851001|21|2101|Abierto
210000819,epigraph_changed,683001|21|2103|Abierto,821001|21|2103|Abierto
210000850,epigraph_changed,561004|21|2104|Abierto,561006|21|2104|Abierto
210000856,epigraph_changed,851001|21|2101|Abierto,562902|21|2101|Abierto
210000883,epigraph_changed,870001|21|2105|Abierto,562903|21|2105|Abierto
210000889,epigraph_changed,476101|21|2102|Abierto,476201|21|2102|Abierto
210000916,epigraph_changed,851001|21|2103|Abierto,562902|21|2103|Abierto
210000947,epigraph_changed,561006|21|2104|Abierto,563005|21|2104|Abierto
210000958,epigraph_changed,472911|21|2104|Abierto,471902|21|2104|Abierto
210000959,epigraph_changed,471902|21|2103|Abierto,471101|21|2103|Abierto
210000970,epigraph_changed,472911|21|2105|Abierto,472102|21|2105|Abierto
210000978,epigraph_changed,851001|21|2105|Abierto,562902|21|2105|Abierto
210000979,epigraph_changed,561006|21|2103|Cerrado,561004|21|2103|Cerrado
210001037,epigraph_changed,960205|21|2103|Abierto,960203|21|2103|Abierto
210001040,epigraph_changed,851001|21|2104|Abierto,931003|21|2104|Abierto
210001044,epigraph_changed,960201|21|2103|Abierto,960203|21|2103|Abierto
210001049,epigraph_changed,931002|21|2105|Abierto,551001|21|2105|Abierto
210001051,epigraph_changed,960201|21|2105|Abierto,960202|21|2105|Abierto
210001103,epigraph_changed,472201|21|2101|Abierto,472206|21|2101|Abierto
210001152,epigraph_changed,561001|21|2105|Baja Reunificación,561006|21|2105|Baja Reunificación
210001154,epigraph_changed,471101|21|2103|Abierto,472102|21|2103|Abierto
270017098,epigraph_changed,472102|20|2002|Abierto,471101|20|2002|Abierto
270017101,epigraph_changed,862003|20|2002|Abierto,869001|20|2002|Abierto
270017183,epigraph_changed,562902|14|1404|Abierto,852004|14|1404|Abierto
270019603,epigraph_changed,472201|12|1202|Cerrado,000000|12|1202|Cerrado
270022298,epigraph_changed,472911|16|1605|Abierto,472102|16|1605|Abierto
270026373,epigraph_changed,641001|10|1003|Abierto,472203|10|1003|Abierto
270030476,epigraph_changed,790001|11|1104|Abierto,471104|11|1104|Abierto
270051368,epigraph_changed,561001|01|106|Cerrado,475101|01|106|Cerrado
270054935,state_changed,563004|02|202|Cerrado,000000|02|202|Uso vivienda
270055042,epigraph_changed,477201|02|202|Abierto,931009|02|202|Abierto
270056848,epigraph_changed,471101|02|205|Abierto,472102|02|205|Abierto
270058419,epigraph_changed,477801|02|206|Abierto,855002|02|206|Abierto
270063505,state_changed,561005|03|304|Cerrado,561004|03|304|Abierto
270069022,epigraph_changed,477101|04|401|Abierto,477501|04|401|Abierto
270071733,epigraph_changed,561001|04|402|Abierto,861002|04|402|Abierto
270074115,epigraph_changed,561006|04|402|Abierto,561004|04|402|Abierto
270075352,epigraph_changed,561001|04|403|Abierto,552001|04|403|Abierto
270076696,epigraph_changed,475902|04|404|Abierto,862001|04|404|Abierto
270077900,epigraph_changed,855003|04|404|Abierto,960202|04|404|Abierto
270078218,state_changed,591001|04|404|Baja,591001|04|404|Abierto
270089368,epigraph_changed,475902|05|502|Abierto,475202|05|502|Abierto
270093028,epigraph_changed,960201|05|504|Abierto,472402|05|504|Abierto
270093847,epigraph_changed,475206|05|504|Abierto,472406|05|504|Abierto
270106267,epigraph_changed,662001|15|1509|Abierto,821001|15|1509|Abierto
270109701,epigraph_changed,472204|06|605|Abierto,472201|06|605|Abierto
270111529,epigraph_changed,960904|07|701|Cerrado,960201|07|701|Cerrado
270112486,epigraph_changed,475901|07|701|Abierto,475905|07|701|Abierto
270116035,epigraph_changed,472902|07|703|Abierto,472903|07|703|Abierto
270117053,state_changed,472407|07|703|Abierto,000000|07|703|Cerrado
270123544,epigraph_changed,790001|07|705|Abierto,855002|07|705|Abierto
270124360,epigraph_changed,451002|07|705|Abierto,862003|07|705|Abierto
270126113,epigraph_changed,477501|07|706|Cerrado,960203|07|706|Cerrado
270128369,epigraph_changed,472404|08|804|Cerrado,472903|08|804|Cerrado
270139563,epigraph_changed,472901|10|1002|Abierto,960201|10|1002|Abierto
270143983,epigraph_changed,476403|10|1004|Abierto,477806|10|1004|Abierto
270154238,state_changed,472201|12|1201|Abierto,000000|12|1201|Cerrado
270154629,epigraph_changed,472102|12|1202|Cerrado,000000|12|1202|Cerrado
270155988,epigraph_changed,932006|12|1205|Abierto,561004|12|1205|Abierto
270156164,state_changed,472908|12|1205|Abierto,472908|12|1205|Cerrado
270156427,epigraph_changed,477201|12|1205|Abierto,561002|12|1205|Abierto
270160365,state_changed,471101|13|1303|Abierto,000000|13|1303|Cerrado
270164218,epigraph_changed,471902|13|1306|Abierto,471901|13|1306|Abierto
270164560,epigraph_changed,562902|14|1403|Cerrado,949902|14|1403|Cerrado
270166327,epigraph_changed,563005|14|1406|Cerrado,811001|14|1406|Cerrado
270167354,state_changed,561001|15|1501|Cerrado,475906|15|1501|Abierto
270167457,epigraph_changed,475901|15|1501|Abierto,559002|15|1501|Abierto
270168623,epigraph_changed,471101|15|1501|Abierto,472102|15|1501|Abierto
270171373,epigraph_changed,250003|15|1503|Abierto,855002|15|1503|Abierto
270172192,epigraph_changed,475201|15|1503|Abierto,661002|15|1503|Abierto
270173311,epigraph_changed,561004|15|1504|Abierto,561005|15|1504|Abierto
270178446,epigraph_changed,561001|16|1604|Abierto,561005|16|1604|Abierto
270179095,epigraph_changed,472501|16|1604|Abierto,472407|16|1604|Abierto
270180610,state_changed,960901|16|1604|Cerrado,960901|16|1604|Abierto
270180612,epigraph_changed,855002|16|1604|Abierto,931008|16|1604|Abierto
270184571,state_changed,472204|18|1801|Abierto,472204|18|1801|Cerrado
270185914,epigraph_changed,561005|19|1901|Cerrado,551005|19|1901|Cerrado
270201887,epigraph_changed,951001|17|1701|Abierto,474201|17|1701|Abierto
270210774,epigraph_changed,855002|04|403|Abierto,931008|04|403|Abierto
270210902,epigraph_changed,561005|12|1202|Cerrado,000000|12|1202|Cerrado
270210903,epigraph_changed,472302|12|1202|Cerrado,000000|12|1202|Cerrado
270216480,epigraph_changed,472302|12|1202|Cerrado,000000|12|1202|Cerrado
270220511,epigraph_changed,475907|02|206|Abierto,471101|02|206|Abierto
270220602,state_changed,862003|04|404|Cerrado,862003|04|404|Abierto
270225451,epigraph_changed,869002|19|1901|Abierto,411001|19|1901|Abierto
270226265,epigraph_changed,472907|12|1205|Abierto,960203|12|1205|Abierto
270226363,epigraph_changed,821001|17|1701|Abierto,610002|17|1701|Abierto
270227455,state_changed,471104|13|1302|Abierto,000000|13|1302|Cerrado
270229819,state_changed,472401|17|1701|Cerrado,471101|17|1701|Abierto
270243397,epigraph_changed,561004|07|704|Abierto,960203|07|704|Abierto
270265377,epigraph_changed,472406|13|1306|Abierto,563005|13|1306|Abierto
270266551,epigraph_changed,000000|16|1603|Cerrado,475101|16|1603|Cerrado
270269968,epigraph_changed,477101|16|1603|Abierto,559003|16|1603|Abierto
270279628,state_changed,561005|12|1202|Baja,000000|12|1202|Cerrado
270284368,state_changed,472407|07|702|Abierto,000000|07|702|Cerrado
270285092,state_changed,563005|13|1301|Abierto,000000|13|1301|Cerrado
270299686,state_changed,000000|12|1204|Cerrado,472201|12|1204|Abierto
270309053,epigraph_changed,561004|15|1506|Abierto,561001|15|1506|Abierto
270314820,epigraph_changed,181001|20|2001|Abierto,551001|20|2001|Abierto
270315915,epigraph_changed,472910|09|902|Abierto,471901|09|902|Abierto
270324549,epigraph_changed,280001|13|1302|Cerrado,551005|13|1302|Cerrado
270331531,epigraph_changed,464902|04|404|Abierto,476201|04|404|Abierto
270345741,epigraph_changed,960101|07|705|Abierto,683001|07|705|Abierto
270347162,epigraph_changed,960201|12|1207|Cerrado,960203|12|1207|Cerrado
270352467,epigraph_changed,181001|06|606|Abierto,960903|06|606|Abierto
270355835,epigraph_changed,960201|13|1304|Abierto,477101|13|1304|Abierto
270371036,epigraph_changed,472102|07|705|Abierto,855002|07|705|Abierto
270381163,state_changed,563005|14|1406|Cerrado,000000|14|1406|Uso vivienda
270396982,epigraph_changed,475201|11|1107|Abierto,471101|11|1107|Abierto
270397081,epigraph_changed,561006|06|601|Abierto,563005|06|601|Abierto
270402843,epigraph_changed,477101|09|906|Cerrado,561001|09|906|Cerrado
270405248,epigraph_changed,321001|15|1501|Abierto,551003|15|1501|Abierto
270409789,state_changed,960201|10|1007|Abierto,000000|10|1007|Uso vivienda
270415106,epigraph_changed,472302|13|1302|Abierto,472101|13|1302|Abierto
270433838,epigraph_changed,701001|08|806|Abierto,853002|08|806|Abierto
270433942,epigraph_changed,750001|10|1004|Abierto,750003|10|1004|Abierto
270434106,epigraph_changed,451002|06|606|Abierto,869007|06|606|Abierto
270434480,epigraph_changed,869003|01|106|Abierto,476501|01|106|Abierto
270435246,state_changed,960201|06|602|Cerrado,960201|06|602|Abierto
270438057,state_changed,870001|10|1007|Abierto,870001|10|1007|Cerrado
270439520,epigraph_changed,474201|01|106|Abierto,477501|01|106|Abierto
270440594,epigraph_changed,960203|10|1004|Abierto,477201|10|1004|Abierto
270441343,epigraph_changed,561004|05|504|Abierto,562901|05|504|Abierto
270444507,epigraph_changed,477201|11|1104|Abierto,472102|11|1104|Abierto
270445611,epigraph_changed,475203|17|1701|Abierto,960201|17|1701|Abierto
270447625,epigraph_changed,862003|02|206|Cerrado,862004|02|206|Cerrado
270471097,epigraph_changed,472902|18|1801|Abierto,561007|18|1801|Abierto
270483059,epigraph_changed,471902|14|1403|Cerrado,471103|14|1403|Cerrado
270486137,state_changed,561006|08|804|Abierto,000000|08|804|Cerrado
270488117,epigraph_changed,561004|04|402|Abierto,561006|04|402|Abierto
270491877,epigraph_changed,472102|20|2004|Abierto,472302|20|2004|Abierto
270492372,epigraph_changed,960201|13|1306|Abierto,471104|13|1306|Abierto
270493571,state_changed,862003|20|2007|Abierto,000000|20|2007|Uso vivienda
270509265,epigraph_changed,960101|15|1502|Abierto,551003|15|1502|Abierto
270509440,epigraph_changed,477101|18|1801|Abierto,552001|18|1801|Abierto
270509895,epigraph_changed,471101|07|702|Uso vivienda,931009|07|702|Uso vivienda
270510301,epigraph_changed,477101|12|1204|Abierto,691001|12|1204|Abierto
270510731,epigraph_changed,960202|15|1505|Abierto,960401|15|1505|Abierto
270511497,epigraph_changed,472202|07|706|Abierto,472101|07|706|Abierto
270512193,epigraph_changed,854003|04|404|Abierto,952004|04|404|Abierto
270513701,epigraph_changed,477701|01|105|Abierto,471901|01|105|Abierto
270513833,epigraph_changed,855002|01|101|Abierto,931008|01|101|Abierto
270514123,epigraph_changed,960203|01|103|Abierto,477808|01|103|Abierto
270517051,epigraph_changed,477101|07|701|Abierto,439001|07|701|Abierto
270517276,epigraph_changed,472910|04|405|Abierto,561006|04|405|Abierto
270518829,epigraph_changed,477101|09|901|Abierto,477201|09|901|Abierto
270519336,epigraph_changed,477701|01|104|Abierto,477201|01|104|Abierto
270519950,epigraph_changed,464501|05|502|Abierto,477501|05|502|Abierto
270520548,epigraph_changed,477806|04|401|Abierto,477101|04|401|Abierto
270521496,epigraph_changed,960201|15|1503|Abierto,477201|15|1503|Abierto
270521957,epigraph_changed,464201|08|804|Abierto,477101|08|804|Abierto
270522228,epigraph_changed,960202|04|402|Abierto,869003|04|402|Abierto
270522393,epigraph_changed,561002|09|901|Abierto,475101|09|901|Abierto
270523290,epigraph_changed,472102|16|1603|Abierto,952004|16|1603|Abierto
270523924,epigraph_changed,521001|01|106|Abierto,471901|01|106|Abierto
270524175,epigraph_changed,472201|01|102|Abierto,472406|01|102|Abierto
270525041,epigraph_changed,790001|06|603|Abierto,471901|06|603|Abierto
270525757,epigraph_changed,821001|20|2001|Abierto,861002|20|2001|Abierto
270526091,epigraph_changed,561006|15|1506|Abierto,561005|15|1506|Abierto
270527152,epigraph_changed,960201|13|1305|Abierto,475907|13|1305|Abierto
270527670,epigraph_changed,000000|13|1304|Cerrado,471902|13|1304|Cerrado
270527913,epigraph_changed,561004|04|401|Abierto,561001|04|401|Abierto
270528518,epigraph_changed,477806|09|901|Abierto,869005|09|901|Abierto
270529361,epigraph_changed,471104|20|2005|Abierto,551004|20|2005|Abierto
270529486,epigraph_changed,683001|09|902|Abierto,869003|09|902|Abierto
270530394,epigraph_changed,472407|01|101|Abierto,472401|01|101|Abierto
270531093,state_changed,683001|13|1303|Cerrado,471104|13|1303|Abierto
270531919,epigraph_changed,561006|07|702|Abierto,472910|07|702|Abierto
270532196,epigraph_changed,472201|13|1302|Abierto,471101|13|1302|Abierto
270532893,epigraph_changed,473001|11|1106|Abierto,479002|11|1106|Abierto
270532953,epigraph_changed,477201|13|1305|Abierto,476101|13|1305|Abierto
270533031,epigraph_changed,561004|15|1509|Abierto,561005|15|1509|Abierto
270533645,state_changed,471104|13|1301|Abierto,000000|13|1301|Cerrado
270536962,state_changed,960201|09|901|Cerrado,960201|09|901|Abierto
270537428,epigraph_changed,472601|13|1303|Cerrado,855003|13|1303|Cerrado
270537735,state_changed,561005|19|1902|Cerrado,561005|19|1902|Abierto
270539678,epigraph_changed,472407|16|1603|Abierto,561002|16|1603|Abierto
270540176,epigraph_changed,477101|07|704|Abierto,561006|07|704|Abierto
270540769,epigraph_changed,477808|15|1502|Abierto,790001|15|1502|Abierto
270542468,epigraph_changed,000000|13|1306|Cerrado,559002|13|1306|Cerrado
270542919,epigraph_changed,471902|04|402|Abierto,471101|04|402|Abierto
270542958,epigraph_changed,471101|09|907|Abierto,641001|09|907|Abierto
270544851,epigraph_changed,561004|12|1204|Abierto,561001|12|1204|Abierto
270546018,state_changed,471901|13|1306|Abierto,471901|13|1306|Cerrado
270547360,epigraph_changed,562904|08|807|Abierto,881001|08|807|Abierto
270547545,epigraph_changed,472102|20|2001|Abierto,472202|20|2001|Abierto
270549085,epigraph_changed,475206|15|1502|Abierto,475903|15|1502|Abierto
270549350,epigraph_changed,920002|19|1901|Abierto,563005|19|1901|Abierto
270550899,epigraph_changed,821001|04|403|Abierto,471101|04|403|Abierto
270552656,epigraph_changed,960203|15|1502|Abierto,960201|15|1502|Abierto
270552973,epigraph_changed,471101|03|301|Abierto,472206|03|301|Abierto
270553115,epigraph_changed,nan|01|103|Abierto,551001|01|103|Abierto
270553259,epigraph_changed,522002|17|1704|Abierto,471102|17|1704|Abierto
270553778,state_changed,563005|16|1601|Abierto,563005|16|1601|Cerrado
270554223,epigraph_changed,472911|18|1802|Abierto,472405|18|1802|Abierto
270554289,epigraph_changed,471101|13|1306|Abierto,472101|13|1306|Abierto
270554290,state_changed,nan|13|1306|Baja,474201|13|1306|Abierto
270554671,epigraph_changed,881001|02|201|Abierto,610001|02|201|Abierto
270555611,epigraph_changed,nan|20|2006|Cerrado,561006|20|2006|Cerrado
270555746,epigraph_changed,472102|10|1005|Abierto,471902|10|1005|Abierto
270556257,epigraph_changed,477101|13|1306|Abierto,471101|13|1306|Abierto
270556357,epigraph_changed,472202|12|1202|Abierto,472201|12|1202|Abierto
